,positive_arm,neutral_arm,correctAns
75,stimuli/matched_images/SHINE_color_cielab_erotic_females7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose12.jpg,['right']
76,stimuli/matched_images/SHINE_color_cielab_erotic_males7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose5.jpg,['right']
77,stimuli/matched_images/SHINE_color_cielab_erotic_females17.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_males2.jpg,['right']
78,stimuli/matched_images/SHINE_color_cielab_erotic_females14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose14.jpg,['right']
79,stimuli/matched_images/SHINE_color_cielab_Neutral_pose16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose5.jpg,['right']
80,stimuli/matched_images/SHINE_color_cielab_Cool_scenes8.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes16.jpg,['right']
81,stimuli/matched_images/SHINE_color_cielab_Cool_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes18.jpg,['right']
82,stimuli/matched_images/SHINE_color_cielab_Cool_scenes11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes0.jpg,['right']
83,stimuli/matched_images/SHINE_color_cielab_Cool_scenes1.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes3.jpg,['right']
84,stimuli/matched_images/SHINE_color_cielab_Cool_scenes15.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes14.jpg,['right']
85,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes7.jpg,['right']
86,stimuli/matched_images/SHINE_color_cielab_Cool_scenes14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes12.jpg,['right']
87,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes6.jpg,['right']
88,stimuli/matched_images/SHINE_color_cielab_Cool_scenes12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes9.jpg,['right']
89,stimuli/matched_images/SHINE_color_cielab_Cool_scenes3.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes4.jpg,['right']
90,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes17.jpg,['right']
91,stimuli/matched_images/SHINE_color_cielab_Cool_scenes16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes6.jpg,['right']
92,stimuli/matched_images/SHINE_color_cielab_Cool_scenes15.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes20.jpg,['right']
93,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes2.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes11.jpg,['right']
94,stimuli/matched_images/SHINE_color_cielab_Cool_scenes15.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes2.jpg,['right']
95,stimuli/matched_images/SHINE_color_cielab_Cool_scenes0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes8.jpg,['right']
96,stimuli/matched_images/SHINE_color_cielab_Cool_scenes19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes5.jpg,['right']
97,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes4.jpg,['right']
98,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes0.jpg,['right']
99,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes20.jpg,['right']
100,stimuli/matched_images/SHINE_color_cielab_Cool_animals3.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals14.jpg,['left']
101,stimuli/matched_images/SHINE_color_cielab_Cool_animals5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals14.jpg,['left']
102,stimuli/matched_images/SHINE_color_cielab_cute_animals1.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals13.jpg,['left']
103,stimuli/matched_images/SHINE_color_cielab_Neutral_animals15.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals12.jpg,['left']
104,stimuli/matched_images/SHINE_color_cielab_Neutral_animals17.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals7.jpg,['left']
105,stimuli/matched_images/SHINE_color_cielab_Neutral_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals9.jpg,['left']
106,stimuli/matched_images/SHINE_color_cielab_cute_animals2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals3.jpg,['left']
107,stimuli/matched_images/SHINE_color_cielab_cute_animals9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals6.jpg,['left']
108,stimuli/matched_images/SHINE_color_cielab_Cool_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals3.jpg,['left']
109,stimuli/matched_images/SHINE_color_cielab_Cool_animals1.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals1.jpg,['left']
110,stimuli/matched_images/SHINE_color_cielab_Neutral_animals17.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals2.jpg,['left']
111,stimuli/matched_images/SHINE_color_cielab_Cool_animals16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals4.jpg,['left']
112,stimuli/matched_images/SHINE_color_cielab_Cool_animals18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals15.jpg,['left']
113,stimuli/matched_images/SHINE_color_cielab_cute_animals7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals5.jpg,['left']
114,stimuli/matched_images/SHINE_color_cielab_Cool_animals1.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals11.jpg,['left']
115,stimuli/matched_images/SHINE_color_cielab_cute_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals11.jpg,['left']
116,stimuli/matched_images/SHINE_color_cielab_Cool_animals11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals8.jpg,['left']
117,stimuli/matched_images/SHINE_color_cielab_Cool_animals13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals12.jpg,['left']
118,stimuli/matched_images/SHINE_color_cielab_cute_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals4.jpg,['left']
119,stimuli/matched_images/SHINE_color_cielab_Cool_animals14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals16.jpg,['left']
120,stimuli/matched_images/SHINE_color_cielab_Neutral_animals1.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals8.jpg,['left']
121,stimuli/matched_images/SHINE_color_cielab_Neutral_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals6.jpg,['left']
122,stimuli/matched_images/SHINE_color_cielab_Neutral_animals19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals17.jpg,['left']
123,stimuli/matched_images/SHINE_color_cielab_cute_animals0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals2.jpg,['left']
124,stimuli/matched_images/SHINE_color_cielab_Cool_animals7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals12.jpg,['left']
125,stimuli/matched_images/SHINE_color_cielab_Neutral_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals17.jpg,['left']
126,stimuli/matched_images/SHINE_color_cielab_Cool_animals10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals16.jpg,['left']
127,stimuli/matched_images/SHINE_color_cielab_cute_animals8.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals15.jpg,['left']
128,stimuli/matched_images/SHINE_color_cielab_Cool_animals8.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals1.jpg,['left']
129,stimuli/matched_images/SHINE_color_cielab_Cool_animals17.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals8.jpg,['left']
130,stimuli/matched_images/SHINE_color_cielab_Cool_animals2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals16.jpg,['left']
131,stimuli/matched_images/SHINE_color_cielab_Cool_animals8.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals4.jpg,['left']
132,stimuli/matched_images/SHINE_color_cielab_Cool_animals11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals8.jpg,['left']
133,stimuli/matched_images/SHINE_color_cielab_Cool_animals13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals9.jpg,['left']
134,stimuli/matched_images/SHINE_color_cielab_Cool_animals6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals0.jpg,['left']
135,stimuli/matched_images/SHINE_color_cielab_Cool_animals9.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals14.jpg,['left']
136,stimuli/matched_images/SHINE_color_cielab_cute_animals6.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals5.jpg,['left']
137,stimuli/matched_images/SHINE_color_cielab_Neutral_animals11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals10.jpg,['left']
138,stimuli/matched_images/SHINE_color_cielab_Cool_animals18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals14.jpg,['left']
139,stimuli/matched_images/SHINE_color_cielab_cute_animals0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals0.jpg,['left']
140,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes5.jpg,['right']
141,stimuli/matched_images/SHINE_color_cielab_Cool_scenes5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes18.jpg,['right']
142,stimuli/matched_images/SHINE_color_cielab_Cool_scenes2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes0.jpg,['right']
143,stimuli/matched_images/SHINE_color_cielab_Cool_scenes1.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes15.jpg,['right']
144,stimuli/matched_images/SHINE_color_cielab_Cool_scenes14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes13.jpg,['right']
145,stimuli/matched_images/SHINE_color_cielab_Cool_scenes19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes12.jpg,['right']
146,stimuli/matched_images/SHINE_color_cielab_Cool_scenes8.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes2.jpg,['right']
147,stimuli/matched_images/SHINE_color_cielab_Cool_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,['right']
148,stimuli/matched_images/SHINE_color_cielab_Cool_scenes17.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes15.jpg,['right']
149,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes0.jpg,['right']
150,stimuli/matched_images/SHINE_color_cielab_Cool_scenes19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes18.jpg,['right']
151,stimuli/matched_images/SHINE_color_cielab_Cool_scenes5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes11.jpg,['right']
152,stimuli/matched_images/SHINE_color_cielab_Cool_scenes5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes17.jpg,['right']
153,stimuli/matched_images/SHINE_color_cielab_Cool_scenes8.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,['right']
154,stimuli/matched_images/SHINE_color_cielab_Cool_scenes2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes5.jpg,['right']
155,stimuli/matched_images/SHINE_color_cielab_Cool_scenes14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes17.jpg,['right']
156,stimuli/matched_images/SHINE_color_cielab_Cool_scenes16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes4.jpg,['right']
157,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes1.jpg,['right']
158,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes12.jpg,['right']
159,stimuli/matched_images/SHINE_color_cielab_Cool_scenes7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes3.jpg,['right']
160,stimuli/matched_images/SHINE_color_cielab_Cool_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes1.jpg,['right']
161,stimuli/matched_images/SHINE_color_cielab_Cool_scenes6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes13.jpg,['right']
162,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes4.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes6.jpg,['right']
163,stimuli/matched_images/SHINE_color_cielab_Cool_scenes4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes1.jpg,['right']
164,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes0.jpg,['right']
165,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes11.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes5.jpg,['right']
166,stimuli/matched_images/SHINE_color_cielab_Cool_scenes6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes14.jpg,['right']
167,stimuli/matched_images/SHINE_color_cielab_Cool_scenes3.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes4.jpg,['right']
168,stimuli/matched_images/SHINE_color_cielab_Cool_scenes19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes6.jpg,['right']
169,stimuli/matched_images/SHINE_color_cielab_Cool_scenes7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes19.jpg,['right']
170,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes12.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,['right']
171,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes20.jpg,['right']
172,stimuli/matched_images/SHINE_color_cielab_Cool_scenes16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes1.jpg,['right']
173,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes6.jpg,['right']
174,stimuli/matched_images/SHINE_color_cielab_Cool_scenes18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes0.jpg,['right']
175,stimuli/matched_images/SHINE_color_cielab_Cool_scenes11.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes10.jpg,['right']
176,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes13.jpg,['right']
177,stimuli/matched_images/SHINE_color_cielab_Cool_scenes17.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes12.jpg,['right']
178,stimuli/matched_images/SHINE_color_cielab_Cool_scenes7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes12.jpg,['right']
179,stimuli/matched_images/SHINE_color_cielab_Cool_scenes18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes14.jpg,['right']
180,stimuli/matched_images/SHINE_color_cielab_erotic_females6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose11.jpg,['left']
181,stimuli/matched_images/SHINE_color_cielab_Neutral_pose17.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_females15.jpg,['left']
182,stimuli/matched_images/SHINE_color_cielab_erotic_males14.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_males19.jpg,['left']
183,stimuli/matched_images/SHINE_color_cielab_erotic_males1.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_females19.jpg,['left']
184,stimuli/matched_images/SHINE_color_cielab_Neutral_pose19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose12.jpg,['left']
185,stimuli/matched_images/SHINE_color_cielab_erotic_females8.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose14.jpg,['left']
186,stimuli/matched_images/SHINE_color_cielab_erotic_males6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose8.jpg,['left']
187,stimuli/matched_images/SHINE_color_cielab_erotic_females8.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose11.jpg,['left']
188,stimuli/matched_images/SHINE_color_cielab_erotic_males11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose4.jpg,['left']
189,stimuli/matched_images/SHINE_color_cielab_erotic_females12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose19.jpg,['left']
